,ALL SHARE rt,HEALTHCARE rt,MANUFACTURING rt,MOTORS rt,PLANTATIONS rt,SERVICES rt,TELECOMUNICATION rt,TRADING rt,CONSTRUCTION/ENG rt,DIVERS HOLDINGS rt,INFO TECHNOLOGY rt,INVESTMENT TRUST rt,OIL PALMS rt,CHEMICALS & PHARMACEUTICAL rt,FOOTWEAR & TEXTILES rt,HOTELS & TRAVELS rt,LAND & PROPERTY rt,POWER & ENERGY rt,STORES & SUPPLIES rt,BANKS FINANCE & INS rt,BEVERAGES FOOD & TOBACCO rt,S&P SRI LANKA rt,MSCI SRI LANKA rt,ALL SHARE pt,HEALTHCARE pt,MANUFACTURING pt,MILANKA pt,MOTORS pt,PLANTATIONS pt,SERVICES pt,TELECOMUNICATION pt,TRADING pt,CONSTRUCTION/ENG pt,DIVERS HOLDINGS pt,INFO TECHNOLOGY pt,INVESTMENT TRUST pt,OIL PALMS pt,CHEMICALS & PHARMACEUTICAL pt,FOOTWEAR & TEXTILES pt,HOTELS & TRAVELS pt,LAND & PROPERTY pt,POWER & ENERGY pt,STORES & SUPPLIES pt,BANKS FINANCE & INS pt,BEVERAGES FOOD & TOBACCO pt,S&P SRI LANKA pt,MSCI SRI LANKA pt,Monday Dummy,Tuesday Dummy,Wednesday Dummy,Thursday Dummy,Friday Dummy,MSCI World Index,Du,Dd,ALL SHARE %,HEALTHCARE %,MANUFACTURING %,MOTORS %,PLANTATIONS %,SERVICES %,TELECOMUNICATION %,TRADING %,CONSTRUCTION/ENG %,DIVERS HOLDINGS %,INFO TECHNOLOGY %,INVESTMENT TRUST %,OIL PALMS %,CHEMICALS & PHARMACEUTICAL %,FOOTWEAR & TEXTILES %,HOTELS & TRAVELS %,LAND & PROPE%Y %,POWER & ENERGY %,STORES & SUPPLIES %,BANKS FINANCE & INS %,BEVERAGES FOOD & TOBACCO %
2009-10-01,0.019865079,0.023337214,0.018298302,0.00505155,-0.006826586,0.03697319,0.025098735,0.009021619,0.011429712,0.022156846,0.023566725,0.014727243,-0.001763246,0.015023065,-0.001723428,0.028454611,0.031663622,0.041867136,0,0.016037154,0.01853238,0.023143135,0.016048935,8.005567247,5.898773435,7.408609352,8.117568992,8.345529042,6.48759269,9.356651258,5.032462015,8.005136811,7.672650864,6.835711329,4.447814375,10.06465612,10.20527702,8.423264856,6.50234017,7.896180609,5.86536263,4.446877607,9.191484716,8.743522064,8.496963953,5.115235521,5.959339004,0,0,0,1,0,-0.01504,0,1,1.9865079,2.3337214,1.8298302,0.505155,-0.6826586,3.697319,2.5098735,0.9021619,1.1429712,2.2156846,2.3566725,1.4727243,-0.1763246,1.5023065,-0.1723428,2.8454611,3.1663622,4.1867136,0,1.6037154,1.853238
2009-10-02,0.006785705,0.021221963,0.012304827,0.002852521,-0.013069478,0.034371829,0.008185053,-0.01305074,0.003011141,0.006950608,0.023024098,0.00080954,0.034895603,0.000687413,0.01754431,-0.005744043,0.017346757,-0.013207739,0,0.006624009,0.011230874,0.014544844,0.007292234,8.012352953,5.919995398,7.420914179,8.130017802,8.348381563,6.474523212,9.391023087,5.040647068,7.992086071,7.675662005,6.842661937,4.470838473,10.06546566,10.24017262,8.423952269,6.519884479,7.890436566,5.882709387,4.433669868,9.191484716,8.750146074,8.508194827,5.129780365,5.966631237,0,0,0,0,1,0.02955,1,0,0.6785705,2.1221963,1.2304827,0.2852521,-1.3069478,3.4371829,0.8185053,-1.305074,0.3011141,0.6950608,2.3024098,0.080954,3.4895603,0.0687413,1.754431,-0.5744043,1.7346757,-1.3207739,0,0.6624009,1.1230874
2009-10-05,0.026236535,0.007330548,0.038217322,-0.008233474,-0.013805317,0,0.08616998,0.009161747,0.021341231,0.026373303,0,0.015605994,0.039803578,0.007950972,0.023955421,0.013595536,-0.001059706,0.025896344,0.057105706,0.013113131,-0.001694602,0.047047104,0.021753572,8.038589487,5.927325946,7.4591315,8.163020828,8.34014809,6.460717895,9.391023087,5.126817048,8.001247817,7.697003236,6.86903524,4.470838473,10.08107166,10.2799762,8.431903241,6.543839901,7.904032102,5.881649681,4.459566212,9.248590422,8.763259204,8.506500225,5.176827469,5.98838481,1,0,0,0,0,0.01363,1,0,2.6236535,0.7330548,3.8217322,-0.8233474,-1.3805317,0,8.616998,0.9161747,2.1341231,2.6373303,0,1.5605994,3.9803578,0.7950972,2.3955421,1.3595536,-0.1059706,2.5896344,5.7105706,1.3113131,-0.1694602
2009-10-06,0.009418939,-0.007464818,0.011696442,0.020033333,-0.009031782,-0.016234947,0.023754086,0.00798564,-0.004497458,0.007776178,0,0.005624144,0.086145391,0.005573356,0.052855495,-0.009904212,-0.00371784,0.009898792,0,0.004881015,0.005688465,0.009048818,-0.003252771,8.048008427,5.919861128,7.470827942,8.173964582,8.360181423,6.451686113,9.37478814,5.150571134,8.009233457,7.692505777,6.876811418,4.470838473,10.0866958,10.36612159,8.437476597,6.596695396,7.894127889,5.877931841,4.469465004,9.248590422,8.768140219,8.51218869,5.185876287,5.985132039,0,1,0,0,0,0.02804,1,0,0.9418939,-0.7464818,1.1696442,2.0033333,-0.9031782,-1.6234947,2.3754086,0.798564,-0.4497458,0.7776178,0,0.5624144,8.6145391,0.5573356,5.2855495,-0.9904212,-0.371784,0.9898792,0,0.4881015,0.5688465
2009-10-07,-0.003523318,-0.005655667,-0.004079926,0.00868112,-0.009130023,0,-0.029766904,0.00958626,0.019938057,0.005697845,0,-0.00289579,0.00521195,0.029656224,-0.018611532,-0.008016413,-0.01521017,-0.001604769,0,0.002421512,0.001532481,-0.002184446,0.001865044,8.044485108,5.914205462,7.466748016,8.168775491,8.368862542,6.44255609,9.37478814,5.120804231,8.018819717,7.712443834,6.882509263,4.470838473,10.08380001,10.37133354,8.467132821,6.578083864,7.886111477,5.862721671,4.467860235,9.248590422,8.770561731,8.513721171,5.183691841,5.986997083,0,0,1,0,0,0.01694,1,0,-0.3523318,-0.5655667,-0.4079926,0.868112,-0.9130023,0,-2.9766904,0.958626,1.9938057,0.5697845,0,-0.289579,0.521195,2.9656224,-1.8611532,-0.8016413,-1.521017,-0.1604769,0,0.2421512,0.1532481
2009-10-08,0.001337119,0.000540015,0.004040064,0.007043544,-0.005620773,-0.005797512,0.001491692,0.03122337,0.016930993,-0.002598058,0,-0.004500793,-0.005320251,0.017305747,-0.024763184,-0.007043332,-0.002619442,0.016158749,-0.092599589,0.005183854,0.0050967,-0.01116448,0.002300117,8.045822228,5.914745477,7.470788079,8.168401379,8.375906087,6.436935317,9.368990628,5.122295922,8.050043087,7.729374827,6.879911206,4.470838473,10.07929922,10.36601329,8.484438568,6.553320681,7.879068144,5.860102229,4.484018984,9.155990833,8.775745585,8.518817871,5.17252736,5.9892972,0,0,0,1,0,0.01017,1,0,0.1337119,0.0540015,0.4040064,0.7043544,-0.5620773,-0.5797512,0.1491692,3.122337,1.6930993,-0.2598058,0,-0.4500793,-0.5320251,1.7305747,-2.4763184,-0.7043332,-0.2619442,1.6158749,-9.2599589,0.5183854,0.50967
2009-10-09,-0.001728653,-0.000431989,0.000905062,0.02755834,-0.006635362,-0.008108366,-0.007600958,0.051601327,0.010114972,-0.006416163,-0.023024098,-0.004297042,0,-0.014087539,-0.004256663,0.006723742,-0.004314231,-0.003845289,0.000816897,0.001066568,-0.007091596,-0.007227233,-0.005900108,8.044093575,5.914313488,7.471693142,8.161728943,8.403464426,6.430299955,9.360882262,5.114694964,8.101644414,7.739489799,6.873495042,4.447814375,10.07500217,10.36601329,8.470351029,6.549064018,7.885791886,5.855787998,4.480173696,9.15680773,8.776812153,8.511726275,5.165300127,5.983397093,0,0,0,0,1,-0.00439,0,1,-0.1728653,-0.0431989,0.0905062,2.755834,-0.6635362,-0.8108366,-0.7600958,5.1601327,1.0114972,-0.6416163,-2.3024098,-0.4297042,0,-1.4087539,-0.4256663,0.6723742,-0.4314231,-0.3845289,0.0816897,0.1066568,-0.7091596
2009-10-12,0.005106765,0.00801532,0.009276473,-0.000463973,0.001755503,0,-0.007659176,0.055293145,-0.004528586,0.006919872,0,0.011895509,-0.030513479,0.007687527,-0.013706643,-0.004451026,0.003087569,-0.001814677,0.000544227,0.01001726,0.02022153,0.007567388,-0.001006086,8.049200339,5.922328808,7.480969615,8.168248294,8.403000453,6.432055457,9.360882262,5.107035788,8.156937559,7.734961213,6.880414914,4.447814375,10.08689768,10.33549981,8.478038556,6.535357375,7.88134086,5.858875567,4.478359019,9.157351957,8.786829413,8.531947805,5.172867516,5.982391007,1,0,0,0,0,0.00108,1,0,0.5106765,0.801532,0.9276473,-0.0463973,0.1755503,0,-0.7659176,5.5293145,-0.4528586,0.6919872,0,1.1895509,-3.0513479,0.7687527,-1.3706643,-0.4451026,0.3087569,-0.1814677,0.0544227,1.001726,2.022153
2009-10-13,0.002691749,0.00286238,-9.58E-05,-0.002867059,-0.011083807,-0.008408848,-0.012304474,-0.01548855,-0.001032488,0.000421275,0.023024098,-0.001094407,0.009747811,-0.000644965,-0.008657558,-0.001024162,0.004329381,-0.01867714,-0.000554777,0.014924485,0.017129638,-0.00625464,-0.004026897,8.051892088,5.925191189,7.480873779,8.173217272,8.400133394,6.42097165,9.352473414,5.094731314,8.141449008,7.733928725,6.88083619,4.470838473,10.08580328,10.34524762,8.477393591,6.526699817,7.880316697,5.863204948,4.459681879,9.15679718,8.801753897,8.549077443,5.166612876,5.97836411,0,1,0,0,0,-0.01222,0,1,0.2691749,0.286238,-0.00958,-0.2867059,-1.1083807,-0.8408848,-1.2304474,-1.548855,-0.1032488,0.0421275,2.3024098,-0.1094407,0.9747811,-0.0644965,-0.8657558,-0.1024162,0.4329381,-1.867714,-0.0554777,1.4924485,1.7129638
2009-10-14,-0.000165633,0.019391373,0.000586143,-0.013880669,-0.00432107,-0.003738991,-0.012457762,-0.010630316,0.012877646,-0.007486037,-0.023024098,-0.016832641,-0.015464106,0.009688786,-0.001743475,0.01119355,0.000880669,0.005881352,0.009252689,0.004686641,0.010602277,0.001140121,-0.001569137,8.051726455,5.944582561,7.481459923,8.176847061,8.386252725,6.41665058,9.348734423,5.082273552,8.130818692,7.746806371,6.873350152,4.447814375,10.06897063,10.32978352,8.487082377,6.524956341,7.891510248,5.864085618,4.465563232,9.166049869,8.806440538,8.55967972,5.167752997,5.976794973,0,0,1,0,0,-0.00713,0,1,-0.0165633,1.9391373,0.0586143,-1.3880669,-0.432107,-0.3738991,-1.2457762,-1.0630316,1.2877646,-0.7486037,-2.3024098,-1.6832641,-1.5464106,0.9688786,-0.1743475,1.119355,0.0880669,0.5881352,0.9252689,0.4686641,1.0602277
2009-10-15,-0.001300535,-0.013505164,-0.0086977,0.016539206,0.006060526,-0.120721141,-0.003107716,-0.02012114,0.010937431,0.002336377,0,0.000970746,-0.002627874,-0.018722351,-0.002554767,-0.007894289,-0.008154466,-0.020092424,0.072105066,0.003507338,0.004374156,0.001309534,-0.000702981,8.05042592,5.931077397,7.472762223,8.176394409,8.402791931,6.422711106,9.228013282,5.079165837,8.110697552,7.757743802,6.875686529,4.447814375,10.06994138,10.32715564,8.468360026,6.522401574,7.883615959,5.855931152,4.445470807,9.238154935,8.809947876,8.564053876,5.169062531,5.976091993,0,0,0,1,0,-0.02497,0,1,-0.1300535,-1.3505164,-0.86977,1.6539206,0.6060526,-12.0721141,-0.3107716,-2.012114,1.0937431,0.2336377,0,0.0970746,-0.2627874,-1.8722351,-0.2554767,-0.7894289,-0.8154466,-2.0092424,7.2105066,0.3507338,0.4374156
2009-10-16,-0.001027598,0.001830701,-0.006019925,-0.007732476,0.006443697,0,0.003107716,0.005934487,0.002778639,-0.001550083,0.023024098,0.003327765,0,0.011982441,-0.056443492,-0.008865427,0.01079183,0.00910902,-0.039856781,0.00069373,-0.004669388,-0.000512222,-0.004253788,8.049398321,5.932908098,7.466742298,8.17383772,8.395059455,6.429154803,9.228013282,5.082273552,8.116632039,7.760522441,6.874136446,4.470838473,10.07326914,10.32715564,8.480342468,6.465958082,7.874750532,5.866722982,4.454579827,9.198298155,8.810641607,8.559384488,5.168550308,5.971838204,0,0,0,0,1,-0.0244,0,1,-0.1027598,0.1830701,-0.6019925,-0.7732476,0.6443697,0,0.3107716,0.5934487,0.2778639,-0.1550083,2.3024098,0.3327765,0,1.1982441,-5.6443492,-0.8865427,1.079183,0.910902,-3.9856781,0.069373,-0.4669388
2009-10-19,-0.015769086,-0.004889336,-0.013817941,-0.021591148,-0.013027278,0.008710954,-0.026983618,-0.010536791,0.01972632,-0.019929634,-0.023024098,-0.023104053,-0.00031264,-0.024443997,0.010614201,-0.011099267,-0.010562827,-0.002910532,-0.004216238,-0.016924868,-0.012022971,-0.025834674,-0.031832755,8.033629235,5.928018762,7.452924357,8.154307573,8.373468307,6.416127525,9.236724237,5.055289935,8.106095249,7.780248761,6.854206812,4.447814375,10.05016509,10.326843,8.45589847,6.476572283,7.863651265,5.856160155,4.451669295,9.194081917,8.793716738,8.547361517,5.142715634,5.94000545,1,0,0,0,0,-0.02336,0,1,-1.5769086,-0.4889336,-1.3817941,-2.1591148,-1.3027278,0.8710954,-2.6983618,-1.0536791,1.972632,-1.9929634,-2.3024098,-2.3104053,-0.031264,-2.4443997,1.0614201,-1.1099267,-1.0562827,-0.2910532,-0.4216238,-1.6924868,-1.2022971
2009-10-20,-0.032887463,-0.019854305,-0.033064273,-0.006942203,-0.02870963,0.008634763,-0.024459933,-0.052182736,0.000731072,-0.041663718,-0.047579521,-0.014149525,-0.041479731,-0.037993159,-0.016370533,-0.026069281,-0.030956825,-0.035362014,0.000208339,-0.041683863,-0.026704332,-0.035135134,-0.048148553,8.000741772,5.908164457,7.419860084,8.10993147,8.366526103,6.387417895,9.245358999,5.030830001,8.053912512,7.780979833,6.812543094,4.400234854,10.03601557,10.28536327,8.417905311,6.46020175,7.837581985,5.82520333,4.416307281,9.194290255,8.752032876,8.520657185,5.1075805,5.891856896,0,1,0,0,0,-0.01567,0,1,-3.2887463,-1.9854305,-3.3064273,-0.6942203,-2.870963,0.8634763,-2.4459933,-5.2182736,0.0731072,-4.1663718,-4.7579521,-1.4149525,-4.1479731,-3.7993159,-1.6370533,-2.6069281,-3.0956825,-3.5362014,0.0208339,-4.1683863,-2.6704332
2009-10-21,0.011806654,-0.002857106,0.019176174,-0.018803004,0.007526458,0.02265954,0.024459933,0.026572551,-0.009166505,0.005364061,0,-0.008797809,-0.006447572,0.023874441,-0.01115414,0.009762497,0.011155915,0.010334146,-0.000942442,0.01326181,0.01521251,0.019651942,0.007585559,8.012548427,5.905307351,7.439036258,8.128956813,8.3477231,6.394944352,9.26801854,5.055289935,8.080485064,7.771813328,6.817907155,4.400234854,10.02721776,10.2789157,8.441779752,6.449047609,7.847344481,5.836359245,4.426641427,9.193347813,8.765294686,8.535869695,5.127232442,5.899442456,0,0,1,0,0,0.00126,1,0,1.1806654,-0.2857106,1.9176174,-1.8803004,0.7526458,2.265954,2.4459933,2.6572551,-0.9166505,0.5364061,0,-0.8797809,-0.6447572,2.3874441,-1.115414,0.9762497,1.1155915,1.0334146,-0.0942442,1.326181,1.521251
2009-10-22,-0.008560354,0.01436577,-0.011820741,0.014590146,-0.00771156,0,-0.012962194,-0.01330152,-0.010656,-0.006596699,-0.050085959,0.002806847,-0.00328476,-0.009970172,-0.012240406,-0.01368483,-0.000876219,-0.003712801,0.000790004,-0.011727453,-0.005375357,-0.011156635,-0.00303612,8.003988072,5.91967312,7.427215517,8.121441752,8.362313246,6.387232792,9.26801854,5.042327741,8.067183544,7.761157328,6.811310456,4.350148896,10.0300246,10.27563094,8.43180958,6.436807204,7.833659651,5.835483026,4.422928626,9.194137817,8.753567233,8.530494338,5.116075807,5.896406336,0,0,0,1,0,-0.02514,0,1,-0.8560354,1.436577,-1.1820741,1.4590146,-0.771156,0,-1.2962194,-1.330152,-1.0656,-0.6596699,-5.0085959,0.2806847,-0.328476,-0.9970172,-1.2240406,-1.368483,-0.0876219,-0.3712801,0.0790004,-1.1727453,-0.5375357
2009-10-23,0.021076937,0,0.021677302,0.00143968,0.013688884,6.51E-05,0.025758517,0.023687537,0.010677072,0.025002526,0.025356522,0.01269736,0.001643901,0.016547871,0.018674338,0.023825004,0.007046384,0.031767447,0.009384364,0.023181668,0.018182017,0.01942847,0.028442869,8.025065009,5.91967312,7.448892819,8.141481041,8.363752926,6.400921676,9.26808367,5.068086258,8.09087108,7.7718344,6.836312982,4.375505418,10.04272196,10.27727484,8.44835745,6.455481542,7.857484655,5.842529409,4.454696073,9.203522181,8.7767489,8.548676354,5.135504276,5.924849204,0,0,0,0,1,0.0132,1,0,2.1076937,0,2.1677302,0.143968,1.3688884,0.00651,2.5758517,2.3687537,1.0677072,2.5002526,2.5356522,1.269736,0.1643901,1.6547871,1.8674338,2.3825004,0.7046384,3.1767447,0.9384364,2.3181668,1.8182017
2009-10-26,-0.010722658,0.008585351,-0.012251983,-0.008316601,-0.005643384,0,-0.012796323,-0.019999367,-0.006587678,-0.008066386,0.048742232,-0.001686658,-0.017196299,-0.016107957,-0.026181507,-0.008024341,-0.013760278,-0.018891732,-0.019237325,-0.011373068,-0.013497872,-0.003536697,-0.005573702,8.014342351,5.928258471,7.436640836,8.131342458,8.355436324,6.395278292,9.26808367,5.055289935,8.070871713,7.765246722,6.828246595,4.42424765,10.04103531,10.26007854,8.432249493,6.429300035,7.849460314,5.828769131,4.43580434,9.184284856,8.765375832,8.535178482,5.131967579,5.919275502,1,0,0,0,0,0.00908,1,0,-1.0722658,0.8585351,-1.2251983,-0.8316601,-0.5643384,0,-1.2796323,-1.9999367,-0.6587678,-0.8066386,4.8742232,-0.1686658,-1.7196299,-1.6107957,-2.6181507,-0.8024341,-1.3760278,-1.8891732,-1.9237325,-1.1373068,-1.3497872
2009-10-27,-0.008951927,-0.012703518,-0.011974487,-0.004000241,-0.002842051,-0.013645076,-0.012962194,-0.007034299,-0.013096363,-0.010580151,-0.048742232,-0.000190439,0.011979125,-0.007197907,0.028050299,-0.010249867,-0.014847577,-0.00320342,-0.004532566,-0.009242908,-0.006323554,-0.014273213,-0.01486506,8.005390424,5.915554953,7.424666349,8.124923638,8.351436083,6.392436242,9.254438594,5.042327741,8.063837414,7.752150359,6.817666444,4.375505418,10.04084487,10.27205767,8.425051586,6.457350335,7.839210447,5.813921555,4.432600921,9.17975229,8.756132924,8.528854928,5.117694366,5.904410442,0,1,0,0,0,-0.00818,0,1,-0.8951927,-1.2703518,-1.1974487,-0.4000241,-0.2842051,-1.3645076,-1.2962194,-0.7034299,-1.3096363,-1.0580151,-4.8742232,-0.0190439,1.1979125,-0.7197907,2.8050299,-1.0249867,-1.4847577,-0.320342,-0.4532566,-0.9242908,-0.6323554
